setor,mes,Admissões,Desligamentos,Estoque,Saldos,date,taxa_liquida,estoque_ref
"Atividades Financeiras, de Seguros e Serviços Relacionados",Maio/2024,22156.0,19667.0,1068238.0,2489.0,2024-05-01,0.0023300051112205332,1068238.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Junho/2024,21139.0,18531.0,1070846.0,2608.0,2024-06-01,0.0024354575727975826,1070846.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Julho/2024,21508.0,21082.0,1071272.0,426.0,2024-07-01,0.00039765811110530286,1071272.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Agosto/2024,21385.0,21153.0,1071504.0,232.0,2024-08-01,0.00021651809045976497,1071504.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Setembro/2024,22754.0,19207.0,1075051.0,3547.0,2024-09-01,0.0032993783550733873,1075051.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Outubro/2024,22425.0,20416.0,1077060.0,2009.0,2024-10-01,0.0018652628451525449,1077060.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Novembro/2024,19357.0,18120.0,1078297.0,1237.0,2024-11-01,0.001147179302177415,1078297.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Dezembro/2024,14296.0,15879.0,1076714.0,-1583.0,2024-12-01,-0.0014702140029757207,1076714.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Janeiro/2025,20547.0,20473.0,1076788.0,74.0,2025-01-01,6.872290553015078e-05,1076788.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Fevereiro/2025,23547.0,20214.0,1080121.0,3333.0,2025-02-01,0.0030857653910997007,1080121.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Março/2025,20646.0,19650.0,1081117.0,996.0,2025-03-01,0.0009212693908244899,1081117.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Abril/2025,22177.0,20421.0,1082873.0,1756.0,2025-04-01,0.0016216121373420522,1082873.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Maio/2025,21866.0,21043.0,1083696.0,823.0,2025-05-01,0.0007594380711933974,1083696.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Junho/2025,22191.0,20425.0,1085462.0,1766.0,2025-06-01,0.001626957000797817,1085462.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Julho/2025,23729.0,22041.0,1087150.0,1688.0,2025-07-01,0.0015526836223152278,1087150.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Agosto/2025,21789.0,20892.0,1088047.0,897.0,2025-08-01,0.000824412915986166,1088047.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Setembro/2025,21542.0,21208.0,1088381.0,334.0,2025-09-01,0.0003068778304656182,1088381.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Outubro/2025,21554.0,20682.0,1089253.0,872.0,2025-10-01,0.0008005486328704167,1089253.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Novembro/2025,19138.0,18060.0,1090331.0,1078.0,2025-11-01,0.0009886905902886372,1090331.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Dezembro/2025,14165.0,16623.0,,-2458.0,2025-12-01,-0.002254361290287078,1090331.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Janeiro/2026,20191.0,20994.0,1087070.0,-803.0,2026-01-01,-0.0007386828815071707,1087070.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Fevereiro/2026,18992.0,19200.0,1086862.0,-208.0,2026-02-01,-0.00019137664211279812,1086862.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Março/2026,23127.0,22120.0,1087869.0,1007.0,2026-03-01,0.0009256629244881507,1087869.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Abril/2026,21902.0,22060.0,1087711.0,-158.0,2026-04-01,-0.00014525917270304337,1087711.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Maio/2026,20690.0,20623.0,1087778.0,67.0,2026-05-01,6.159345013412663e-05,1087778.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Junho/2026,21209.0,20448.0,1088539.0,761.0,2026-06-01,0.0006991021911020184,1088539.0
Atividades Imobiliárias,Janeiro/2020,5654.0,4591.0,158054.0,1063.0,2020-01-01,0.006725549495741961,158054.0
Atividades Imobiliárias,Fevereiro/2020,5649.0,4553.0,159150.0,1096.0,2020-02-01,0.006886584982720704,159150.0
Atividades Imobiliárias,Março/2020,5085.0,5073.0,159162.0,12.0,2020-03-01,7.539488068760131e-05,159162.0
Atividades Imobiliárias,Abril/2020,1678.0,5284.0,155556.0,-3606.0,2020-04-01,-0.023181362338964746,155556.0
Atividades Imobiliárias,Maio/2020,2353.0,3967.0,153942.0,-1614.0,2020-05-01,-0.010484468176326148,153942.0
Atividades Imobiliárias,Junho/2020,2907.0,3370.0,153479.0,-463.0,2020-06-01,-0.0030166993530059485,153479.0
Atividades Imobiliárias,Julho/2020,4181.0,3532.0,154128.0,649.0,2020-07-01,0.004210785840340496,154128.0
Atividades Imobiliárias,Agosto/2020,4479.0,3477.0,155130.0,1002.0,2020-08-01,0.006459098820344227,155130.0
Atividades Imobiliárias,Setembro/2020,5094.0,3835.0,156389.0,1259.0,2020-09-01,0.008050438330061577,156389.0
Atividades Imobiliárias,Outubro/2020,5699.0,4068.0,158020.0,1631.0,2020-10-01,0.01032147829388685,158020.0
Atividades Imobiliárias,Novembro/2020,5333.0,3636.0,159717.0,1697.0,2020-11-01,0.010625043044885641,159717.0
Atividades Imobiliárias,Dezembro/2020,4604.0,3896.0,160425.0,708.0,2020-12-01,0.004413277232351566,160425.0
Atividades Imobiliárias,Janeiro/2021,6204.0,4203.0,162426.0,2001.0,2021-01-01,0.01231945624468989,162426.0
Atividades Imobiliárias,Fevereiro/2021,6402.0,4661.0,164167.0,1741.0,2021-02-01,0.010605054609026174,164167.0
Atividades Imobiliárias,Março/2021,6198.0,4667.0,165698.0,1531.0,2021-03-01,0.009239701143043368,165698.0
Atividades Imobiliárias,Abril/2021,5640.0,4181.0,167157.0,1459.0,2021-04-01,0.008728321278797777,167157.0
Atividades Imobiliárias,Maio/2021,6156.0,4815.0,168498.0,1341.0,2021-05-01,0.007958551436812306,168498.0
Atividades Imobiliárias,Junho/2021,6521.0,4765.0,170254.0,1756.0,2021-06-01,0.010314001433152819,170254.0
Atividades Imobiliárias,Julho/2021,6551.0,4879.0,171926.0,1672.0,2021-07-01,0.009725114293358771,171926.0
Atividades Imobiliárias,Agosto/2021,7029.0,5288.0,173667.0,1741.0,2021-08-01,0.010024932773641509,173667.0
Atividades Imobiliárias,Setembro/2021,7114.0,5573.0,175208.0,1541.0,2021-09-01,0.008795260490388567,175208.0
Atividades Imobiliárias,Outubro/2021,6731.0,5674.0,176265.0,1057.0,2021-10-01,0.005996652767140385,176265.0
Atividades Imobiliárias,Novembro/2021,6939.0,5159.0,178045.0,1780.0,2021-11-01,0.009997472549074671,178045.0
Atividades Imobiliárias,Dezembro/2021,5617.0,5643.0,178019.0,-26.0,2021-12-01,-0.000146051825928693,178019.0
Atividades Imobiliárias,Janeiro/2022,6998.0,5932.0,179085.0,1066.0,2022-01-01,0.005952480665605718,179085.0
Atividades Imobiliárias,Fevereiro/2022,7918.0,6542.0,180461.0,1376.0,2022-02-01,0.0076249161868769426,180461.0
Atividades Imobiliárias,Março/2022,8117.0,6818.0,181760.0,1299.0,2022-03-01,0.007146786971830986,181760.0
Atividades Imobiliárias,Abril/2022,7526.0,6474.0,182812.0,1052.0,2022-04-01,0.005754545653458197,182812.0
Atividades Imobiliárias,Maio/2022,7715.0,6990.0,183537.0,725.0,2022-05-01,0.003950157189013659,183537.0
Atividades Imobiliárias,Junho/2022,7107.0,6626.0,184018.0,481.0,2022-06-01,0.002613874729646013,184018.0
Atividades Imobiliárias,Julho/2022,7187.0,7136.0,184069.0,51.0,2022-07-01,0.0002770700117890574,184069.0
Atividades Imobiliárias,Agosto/2022,7546.0,6898.0,184717.0,648.0,2022-08-01,0.003508069100299377,184717.0
Atividades Imobiliárias,Setembro/2022,6880.0,6240.0,185357.0,640.0,2022-09-01,0.003452796495411557,185357.0
Atividades Imobiliárias,Outubro/2022,6567.0,5817.0,186107.0,750.0,2022-10-01,0.004029939765833633,186107.0
Atividades Imobiliárias,Novembro/2022,6055.0,5919.0,186243.0,136.0,2022-11-01,0.0007302287871222006,186243.0
Atividades Imobiliárias,Dezembro/2022,4802.0,5745.0,185300.0,-943.0,2022-12-01,-0.005089044792228818,185300.0
Atividades Imobiliárias,Janeiro/2023,6948.0,6745.0,185503.0,203.0,2023-01-01,0.001094321924712808,185503.0
Atividades Imobiliárias,Fevereiro/2023,6753.0,6369.0,185887.0,384.0,2023-02-01,0.0020657711405316134,185887.0
Atividades Imobiliárias,Março/2023,8282.0,7642.0,186527.0,640.0,2023-03-01,0.0034311386555297627,186527.0
Atividades Imobiliárias,Abril/2023,7115.0,6457.0,187185.0,658.0,2023-04-01,0.003515238934743703,187185.0
Atividades Imobiliárias,Maio/2023,7530.0,7057.0,187658.0,473.0,2023-05-01,0.002520542689360432,187658.0
Atividades Imobiliárias,Junho/2023,7203.0,6857.0,188004.0,346.0,2023-06-01,0.0018403863747579838,188004.0
Atividades Imobiliárias,Julho/2023,7074.0,6548.0,188530.0,526.0,2023-07-01,0.0027900068954543043,188530.0
Atividades Imobiliárias,Agosto/2023,7716.0,7327.0,188919.0,389.0,2023-08-01,0.002059083522567873,188919.0
Atividades Imobiliárias,Setembro/2023,6996.0,6259.0,189656.0,737.0,2023-09-01,0.0038859830429830854,189656.0
Atividades Imobiliárias,Outubro/2023,6788.0,6587.0,189857.0,201.0,2023-10-01,0.001058691541528624,189857.0
Atividades Imobiliárias,Novembro/2023,6748.0,6417.0,190188.0,331.0,2023-11-01,0.001740383199781269,190188.0
Atividades Imobiliárias,Dezembro/2023,5391.0,5946.0,189633.0,-555.0,2023-12-01,-0.0029267057948774737,189633.0
Atividades Imobiliárias,Janeiro/2024,7311.0,6845.0,190099.0,466.0,2024-01-01,0.0024513542943413696,190099.0
Atividades Imobiliárias,Fevereiro/2024,7697.0,6896.0,190900.0,801.0,2024-02-01,0.004195914091147198,190900.0
Atividades Imobiliárias,Março/2024,8202.0,7300.0,191802.0,902.0,2024-03-01,0.004702766394511006,191802.0
Atividades Imobiliárias,Abril/2024,8397.0,7175.0,193024.0,1222.0,2024-04-01,0.006330818965517241,193024.0
Atividades Imobiliárias,Maio/2024,7513.0,7388.0,193149.0,125.0,2024-05-01,0.0006471687660821438,193149.0
Atividades Imobiliárias,Junho/2024,7441.0,6723.0,193867.0,718.0,2024-06-01,0.0037035699732290693,193867.0
Atividades Imobiliárias,Julho/2024,7579.0,7054.0,194392.0,525.0,2024-07-01,0.0027007284250380676,194392.0
Atividades Imobiliárias,Agosto/2024,7533.0,7159.0,194766.0,374.0,2024-08-01,0.0019202530215746076,194766.0
Atividades Imobiliárias,Setembro/2024,7556.0,6680.0,195642.0,876.0,2024-09-01,0.004477566166774006,195642.0
Atividades Imobiliárias,Outubro/2024,7909.0,7539.0,196012.0,370.0,2024-10-01,0.0018876395322735343,196012.0
Atividades Imobiliárias,Novembro/2024,6794.0,6642.0,196164.0,152.0,2024-11-01,0.0007748618502885341,196164.0
Atividades Imobiliárias,Dezembro/2024,5146.0,5755.0,195555.0,-609.0,2024-12-01,-0.0031142133926516835,195555.0
Atividades Imobiliárias,Janeiro/2025,8038.0,7107.0,196486.0,931.0,2025-01-01,0.004738251071323148,196486.0
Atividades Imobiliárias,Fevereiro/2025,9305.0,7581.0,198210.0,1724.0,2025-02-01,0.008697845719186722,198210.0
Atividades Imobiliárias,Março/2025,8167.0,7642.0,198735.0,525.0,2025-03-01,0.0026417088082119405,198735.0
Atividades Imobiliárias,Abril/2025,8517.0,7187.0,200065.0,1330.0,2025-04-01,0.006647839452178042,200065.0
Atividades Imobiliárias,Maio/2025,8051.0,7759.0,200357.0,292.0,2025-05-01,0.0014573985435996745,200357.0
Atividades Imobiliárias,Junho/2025,7803.0,7210.0,200950.0,593.0,2025-06-01,0.002950982831550137,200950.0
Atividades Imobiliárias,Julho/2025,8091.0,7587.0,201454.0,504.0,2025-07-01,0.0025018118280103648,201454.0
Atividades Imobiliárias,Agosto/2025,8020.0,7591.0,201883.0,429.0,2025-08-01,0.002124993189124394,201883.0
Atividades Imobiliárias,Setembro/2025,7996.0,7422.0,202457.0,574.0,2025-09-01,0.0028351699373200235,202457.0
Atividades Imobiliárias,Outubro/2025,8134.0,7748.0,202843.0,386.0,2025-10-01,0.0019029495718363464,202843.0
Atividades Imobiliárias,Novembro/2025,7012.0,6724.0,203131.0,288.0,2025-11-01,0.0014178042740891346,203131.0
Atividades Imobiliárias,Dezembro/2025,5228.0,6270.0,,-1042.0,2025-12-01,-0.005129694630558605,203131.0
Atividades Imobiliárias,Janeiro/2026,7923.0,7325.0,202687.0,598.0,2026-01-01,0.0029503618880342597,202687.0
Atividades Imobiliárias,Fevereiro/2026,8004.0,7539.0,203152.0,465.0,2026-02-01,0.002288926518075136,203152.0
Atividades Imobiliárias,Março/2026,9125.0,7957.0,204320.0,1168.0,2026-03-01,0.005716523101018011,204320.0
Atividades Imobiliárias,Abril/2026,8376.0,7707.0,204989.0,669.0,2026-04-01,0.0032635897535965345,204989.0
Atividades Imobiliárias,Maio/2026,7805.0,7639.0,205155.0,166.0,2026-05-01,0.0008091443055250908,205155.0
Atividades Imobiliárias,Junho/2026,7969.0,7493.0,205631.0,476.0,2026-06-01,0.002314826071944405,205631.0
"Atividades Profissionais, Científicas e Técnicas",Janeiro/2020,48125.0,39035.0,1170569.0,9090.0,2020-01-01,0.0077654542363585575,1170569.0
"Atividades Profissionais, Científicas e Técnicas",Fevereiro/2020,45017.0,37882.0,1177704.0,7135.0,2020-02-01,0.006058398375143499,1177704.0
"Atividades Profissionais, Científicas e Técnicas",Março/2020,44777.0,46799.0,1175682.0,-2022.0,2020-03-01,-0.0017198528173434653,1175682.0
"Atividades Profissionais, Científicas e Técnicas",Abril/2020,18259.0,40844.0,1153097.0,-22585.0,2020-04-01,-0.01958638345256297,1153097.0
"Atividades Profissionais, Científicas e Técnicas",Maio/2020,21485.0,32290.0,1142292.0,-10805.0,2020-05-01,-0.009459052501461973,1142292.0
"Atividades Profissionais, Científicas e Técnicas",Junho/2020,26518.0,30407.0,1138403.0,-3889.0,2020-06-01,-0.003416189170267471,1138403.0
"Atividades Profissionais, Científicas e Técnicas",Julho/2020,35063.0,29401.0,1144065.0,5662.0,2020-07-01,0.004949019505010642,1144065.0
"Atividades Profissionais, Científicas e Técnicas",Agosto/2020,43322.0,30556.0,1156831.0,12766.0,2020-08-01,0.01103531976580849,1156831.0
"Atividades Profissionais, Científicas e Técnicas",Setembro/2020,45533.0,33200.0,1169164.0,12333.0,2020-09-01,0.010548562904776404,1169164.0
"Atividades Profissionais, Científicas e Técnicas",Outubro/2020,55301.0,35761.0,1188704.0,19540.0,2020-10-01,0.016438070369074218,1188704.0
"Atividades Profissionais, Científicas e Técnicas",Novembro/2020,49014.0,35641.0,1202077.0,13373.0,2020-11-01,0.01112491129935936,1202077.0
"Atividades Profissionais, Científicas e Técnicas",Dezembro/2020,37908.0,41311.0,1198674.0,-3403.0,2020-12-01,-0.002838970395620494,1198674.0
"Atividades Profissionais, Científicas e Técnicas",Janeiro/2021,56218.0,38103.0,1216789.0,18115.0,2021-01-01,0.014887544183913562,1216789.0
"Atividades Profissionais, Científicas e Técnicas",Fevereiro/2021,56608.0,41107.0,1232290.0,15501.0,2021-02-01,0.012579019548969804,1232290.0
"Atividades Profissionais, Científicas e Técnicas",Março/2021,61028.0,44826.0,1248492.0,16202.0,2021-03-01,0.012977255761350493,1248492.0
"Atividades Profissionais, Científicas e Técnicas",Abril/2021,55510.0,43238.0,1260764.0,12272.0,2021-04-01,0.009733780469620009,1260764.0
"Atividades Profissionais, Científicas e Técnicas",Maio/2021,60127.0,45415.0,1275476.0,14712.0,2021-05-01,0.011534517309616174,1275476.0
"Atividades Profissionais, Científicas e Técnicas",Junho/2021,59421.0,44525.0,1290372.0,14896.0,2021-06-01,0.011543957866413716,1290372.0
"Atividades Profissionais, Científicas e Técnicas",Julho/2021,62309.0,48438.0,1304243.0,13871.0,2021-07-01,0.010635288055983433,1304243.0
"Atividades Profissionais, Científicas e Técnicas",Agosto/2021,64957.0,49661.0,1319539.0,15296.0,2021-08-01,0.011591927180628993,1319539.0
"Atividades Profissionais, Científicas e Técnicas",Setembro/2021,64625.0,51067.0,1333097.0,13558.0,2021-09-01,0.010170302686151121,1333097.0
"Atividades Profissionais, Científicas e Técnicas",Outubro/2021,64896.0,54218.0,1343775.0,10678.0,2021-10-01,0.007946270767055497,1343775.0
"Atividades Profissionais, Científicas e Técnicas",Novembro/2021,64444.0,50647.0,1357572.0,13797.0,2021-11-01,0.010162996879723506,1357572.0
"Atividades Profissionais, Científicas e Técnicas",Dezembro/2021,50565.0,58028.0,1350109.0,-7463.0,2021-12-01,-0.005527701837407202,1350109.0
"Atividades Profissionais, Científicas e Técnicas",Janeiro/2022,68337.0,55437.0,1363009.0,12900.0,2022-01-01,0.009464354233904545,1363009.0
"Atividades Profissionais, Científicas e Técnicas",Fevereiro/2022,69730.0,56030.0,1376709.0,13700.0,2022-02-01,0.009951267842369011,1376709.0
"Atividades Profissionais, Científicas e Técnicas",Março/2022,75264.0,62058.0,1389915.0,13206.0,2022-03-01,0.009501300439235492,1389915.0
"Atividades Profissionais, Científicas e Técnicas",Abril/2022,69844.0,59087.0,1400672.0,10757.0,2022-04-01,0.007679885083731237,1400672.0
"Atividades Profissionais, Científicas e Técnicas",Maio/2022,71266.0,59246.0,1412692.0,12020.0,2022-05-01,0.008508577949050465,1412692.0
"Atividades Profissionais, Científicas e Técnicas",Junho/2022,67870.0,56532.0,1424030.0,11338.0,2022-06-01,0.007961910914798143,1424030.0
"Atividades Profissionais, Científicas e Técnicas",Julho/2022,67349.0,57804.0,1433575.0,9545.0,2022-07-01,0.006658179725511396,1433575.0
"Atividades Profissionais, Científicas e Técnicas",Agosto/2022,74346.0,61314.0,1446607.0,13032.0,2022-08-01,0.009008666486474902,1446607.0
"Atividades Profissionais, Científicas e Técnicas",Setembro/2022,72077.0,62403.0,1456281.0,9674.0,2022-09-01,0.006642948716628178,1456281.0
"Atividades Profissionais, Científicas e Técnicas",Outubro/2022,67654.0,57677.0,1466258.0,9977.0,2022-10-01,0.006804395952144848,1466258.0
"Atividades Profissionais, Científicas e Técnicas",Novembro/2022,64826.0,55390.0,1475694.0,9436.0,2022-11-01,0.006394279572865378,1475694.0
"Atividades Profissionais, Científicas e Técnicas",Dezembro/2022,49306.0,60040.0,1464960.0,-10734.0,2022-12-01,-0.0073271625163826995,1464960.0
"Atividades Profissionais, Científicas e Técnicas",Janeiro/2023,72463.0,62713.0,1474710.0,9750.0,2023-01-01,0.006611469373639563,1474710.0
"Atividades Profissionais, Científicas e Técnicas",Fevereiro/2023,66682.0,58429.0,1482963.0,8253.0,2023-02-01,0.00556520965121854,1482963.0
"Atividades Profissionais, Científicas e Técnicas",Março/2023,79286.0,69451.0,1492798.0,9835.0,2023-03-01,0.006588299287646419,1492798.0
"Atividades Profissionais, Científicas e Técnicas",Abril/2023,66151.0,58534.0,1500415.0,7617.0,2023-04-01,0.005076595475251847,1500415.0
