setor,date_base,target_date,target_taxa,taxa_atual,taxa_media_3m,taxa_media_6m,taxa_tendencia_6m,taxa_volatilidade_6m,saldo_atual,estoque_atual,admissoes_atual,desligamentos_atual,saldo_medio_6m,taxa_lag_6m,taxa_lag_5m,taxa_lag_4m,taxa_lag_3m,taxa_lag_2m,taxa_lag_1m
Atividades Imobiliárias,2025-03-01,2025-04-01,0.006647839452178042,0.0026417088082119405,0.00535926853290727,0.0026043489314386994,0.0010111932128674692,0.0036112852652655505,525.0,198735.0,8167.0,7642.0,515.5,0.0018876395322735343,0.0007748618502885341,-0.0031142133926516835,0.004738251071323148,0.008697845719186722,0.0026417088082119405
Atividades Imobiliárias,2025-04-01,2025-05-01,0.0014573985435996745,0.006647839452178042,0.005995797993192234,0.0033977155847561176,0.001445492835997199,0.003879601503411255,1330.0,200065.0,8517.0,7187.0,675.5,0.0007748618502885341,-0.0031142133926516835,0.004738251071323148,0.008697845719186722,0.0026417088082119405,0.006647839452178042
Atividades Imobiliárias,2025-05-01,2025-06-01,0.002950982831550137,0.0014573985435996745,0.0035823156013298856,0.003511471700307974,0.0006437339403670484,0.0038104171411291283,292.0,200357.0,8051.0,7759.0,698.8333333333334,-0.0031142133926516835,0.004738251071323148,0.008697845719186722,0.0026417088082119405,0.006647839452178042,0.0014573985435996745
Atividades Imobiliárias,2025-06-01,2025-07-01,0.0025018118280103648,0.002950982831550137,0.003685406942442618,0.004522337737674943,-0.0007614729166188596,0.0024966316202831387,593.0,200950.0,7803.0,7210.0,899.1666666666666,0.004738251071323148,0.008697845719186722,0.0026417088082119405,0.006647839452178042,0.0014573985435996745,0.002950982831550137
Atividades Imobiliárias,2025-07-01,2025-08-01,0.002124993189124394,0.0025018118280103648,0.0023033977343867255,0.00414959786378948,-0.0010069368084127301,0.0026013237971867186,504.0,201454.0,8091.0,7587.0,828.0,0.008697845719186722,0.0026417088082119405,0.006647839452178042,0.0014573985435996745,0.002950982831550137,0.0025018118280103648
Atividades Imobiliárias,2025-08-01,2025-09-01,0.0028351699373200235,0.002124993189124394,0.0025259292828949654,0.003054122442112426,-0.00038651647657115125,0.0016739862665913438,429.0,201883.0,8020.0,7591.0,612.1666666666666,0.0026417088082119405,0.006647839452178042,0.0014573985435996745,0.002950982831550137,0.0025018118280103648,0.002124993189124394
Atividades Imobiliárias,2025-09-01,2025-10-01,0.0019029495718363464,0.0028351699373200235,0.0024873249848182608,0.0030863659636304395,-0.0005002781326073059,0.0016675829539719615,574.0,202457.0,7996.0,7422.0,620.3333333333334,0.006647839452178042,0.0014573985435996745,0.002950982831550137,0.0025018118280103648,0.002124993189124394,0.0028351699373200235
Atividades Imobiliárias,2025-10-01,2025-11-01,0.0014178042740891346,0.0019029495718363464,0.002287704232760255,0.00229555098357349,4.2957080560201504e-05,0.0005242531832540134,386.0,202843.0,8134.0,7748.0,463.0,0.0014573985435996745,0.002950982831550137,0.0025018118280103648,0.002124993189124394,0.0028351699373200235,0.0019029495718363464
Atividades Imobiliárias,2025-11-01,2025-12-01,-0.005129694630558605,0.0014178042740891346,0.002051974594415168,0.002288951938655067,-0.00025006579450375527,0.0005349029335504617,288.0,203131.0,7012.0,6724.0,462.3333333333333,0.002950982831550137,0.0025018118280103648,0.002124993189124394,0.0028351699373200235,0.0019029495718363464,0.0014178042740891346
Atividades Imobiliárias,2025-12-01,2026-01-01,0.0029503618880342597,-0.005129694630558605,-0.0006029802615443747,0.0009421723616369432,-0.001177466268669551,0.002751722718929755,-1042.0,,5228.0,6270.0,189.83333333333334,0.0025018118280103648,0.002124993189124394,0.0028351699373200235,0.0019029495718363464,0.0014178042740891346,-0.005129694630558605
Atividades Imobiliárias,2026-01-01,2026-02-01,0.002288926518075136,0.0029503618880342597,-0.00025384282281173693,0.001016930704974259,-0.0005786541573381076,0.002798770104311179,598.0,202687.0,7923.0,7325.0,205.5,0.002124993189124394,0.0028351699373200235,0.0019029495718363464,0.0014178042740891346,-0.005129694630558605,0.0029503618880342597
Atividades Imobiliárias,2026-02-01,2026-03-01,0.005716523101018011,0.002288926518075136,3.653125851693018e-05,0.0010442529264660491,-0.000175327972922241,0.002810230608501663,465.0,203152.0,8004.0,7539.0,211.5,0.0028351699373200235,0.0019029495718363464,0.0014178042740891346,-0.005129694630558605,0.0029503618880342597,0.002288926518075136
Atividades Imobiliárias,2026-03-01,2026-04-01,0.0032635897535965345,0.005716523101018011,0.003651937169042469,0.0015244784537490471,0.000850322597041691,0.0032818541999829415,1168.0,204320.0,9125.0,7957.0,310.5,0.0019029495718363464,0.0014178042740891346,-0.005129694630558605,0.0029503618880342597,0.002288926518075136,0.005716523101018011
Atividades Imobiliárias,2026-04-01,2026-05-01,0.0008091443055250908,0.0032635897535965345,0.003756346457563227,0.001751251817375745,0.0011744612920659347,0.0033465433090230485,669.0,204989.0,8376.0,7707.0,357.6666666666667,0.0014178042740891346,-0.005129694630558605,0.0029503618880342597,0.002288926518075136,0.005716523101018011,0.0032635897535965345
Atividades Imobiliárias,2026-05-01,2026-06-01,0.002314826071944405,0.0008091443055250908,0.0032630857200465456,0.0016498084892817377,0.0009731849960013762,0.0033642915926406273,166.0,205155.0,7805.0,7639.0,337.3333333333333,-0.005129694630558605,0.0029503618880342597,0.002288926518075136,0.005716523101018011,0.0032635897535965345,0.0008091443055250908
"Atividades Profissionais, Científicas e Técnicas",2020-07-01,2020-08-01,0.01103531976580849,0.004949019505010642,-0.0026420740555729346,-0.00386234334358029,-1.4530641666723199e-05,0.008750420384638165,5662.0,1144065.0,35063.0,29401.0,-4417.333333333333,0.006058398375143499,-0.0017198528173434653,-0.01958638345256297,-0.009459052501461973,-0.003416189170267471,0.004949019505010642
"Atividades Profissionais, Científicas e Técnicas",2020-08-01,2020-09-01,0.010548562904776404,0.01103531976580849,0.004189383366850554,-0.003032856445136125,0.004097855289133573,0.009821830279454201,12766.0,1156831.0,43322.0,30556.0,-3478.8333333333335,-0.0017198528173434653,-0.01958638345256297,-0.009459052501461973,-0.003416189170267471,0.004949019505010642,0.01103531976580849
"Atividades Profissionais, Científicas e Técnicas",2020-09-01,2020-10-01,0.016438070369074218,0.010548562904776404,0.008844300725198512,-0.0009881204914494804,0.006300658778965323,0.011078924455471066,12333.0,1169164.0,45533.0,33200.0,-1086.3333333333333,-0.01958638345256297,-0.009459052501461973,-0.003416189170267471,0.004949019505010642,0.01103531976580849,0.010548562904776404
"Atividades Profissionais, Científicas e Técnicas",2020-10-01,2020-11-01,0.01112491129935936,0.016438070369074218,0.012673984346553036,0.005015955145490051,0.005070462023960297,0.008925045282353269,19540.0,1188704.0,55301.0,35761.0,5934.5,-0.009459052501461973,-0.003416189170267471,0.004949019505010642,0.01103531976580849,0.010548562904776404,0.016438070369074218
"Atividades Profissionais, Científicas e Técnicas",2020-11-01,2020-12-01,-0.002838970395620494,0.01112491129935936,0.012703848191069995,0.008446615778960274,0.0030481685165512223,0.006259865605195559,13373.0,1202077.0,49014.0,35641.0,9964.166666666666,-0.003416189170267471,0.004949019505010642,0.01103531976580849,0.010548562904776404,0.016438070369074218,0.01112491129935936
"Atividades Profissionais, Científicas e Técnicas",2020-12-01,2021-01-01,0.014887544183913562,-0.002838970395620494,0.008241337090937694,0.008542818908068102,-0.0009366190696630063,0.006078627698184677,-3403.0,1198674.0,37908.0,41311.0,10045.166666666666,0.004949019505010642,0.01103531976580849,0.010548562904776404,0.016438070369074218,0.01112491129935936,-0.002838970395620494
"Atividades Profissionais, Científicas e Técnicas",2021-01-01,2021-02-01,0.012579019548969804,0.014887544183913562,0.007724495029217476,0.010199239687885256,-0.0007489896251537192,0.006225967850282441,18115.0,1216789.0,56218.0,38103.0,12120.666666666666,0.01103531976580849,0.010548562904776404,0.016438070369074218,0.01112491129935936,-0.002838970395620494,0.014887544183913562
"Atividades Profissionais, Científicas e Técnicas",2021-02-01,2021-03-01,0.012977255761350493,0.012579019548969804,0.008209197779087624,0.010456522985078811,-0.00024180505798556583,0.006286801096436593,15501.0,1232290.0,56608.0,41107.0,12576.5,0.010548562904776404,0.016438070369074218,0.01112491129935936,-0.002838970395620494,0.014887544183913562,0.012579019548969804
"Atividades Profissionais, Científicas e Técnicas",2021-03-01,2021-04-01,0.009733780469620009,0.012977255761350493,0.013481273164744617,0.010861305127841158,0.00013670760827847828,0.006357485601515938,16202.0,1248492.0,61028.0,44826.0,13221.333333333334,0.016438070369074218,0.01112491129935936,-0.002838970395620494,0.014887544183913562,0.012579019548969804,0.012977255761350493
"Atividades Profissionais, Científicas e Técnicas",2021-04-01,2021-05-01,0.011534517309616174,0.009733780469620009,0.01176335192664677,0.00974392347793212,0.0010909857053506414,0.005847869837679439,12272.0,1260764.0,55510.0,43238.0,12010.0,0.01112491129935936,-0.002838970395620494,0.014887544183913562,0.012579019548969804,0.012977255761350493,0.009733780469620009
"Atividades Profissionais, Científicas e Técnicas",2021-05-01,2021-06-01,0.011543957866413716,0.011534517309616174,0.011415184513528893,0.009812191146308257,0.0016229823884480953,0.005865955817121185,14712.0,1275476.0,60127.0,45415.0,12233.166666666666,-0.002838970395620494,0.014887544183913562,0.012579019548969804,0.012977255761350493,0.009733780469620009,0.011534517309616174
"Atividades Profissionais, Científicas e Técnicas",2021-06-01,2021-07-01,0.010635288055983433,0.011543957866413716,0.010937418548549965,0.012209345856647291,-0.000659854674208303,0.0015772153346743346,14896.0,1290372.0,59421.0,44525.0,15283.0,0.014887544183913562,0.012579019548969804,0.012977255761350493,0.009733780469620009,0.011534517309616174,0.011543957866413716
"Atividades Profissionais, Científicas e Técnicas",2021-07-01,2021-08-01,0.011591927180628993,0.010635288055983433,0.011237921077337773,0.01150063650199227,-0.000349080408849886,0.0010967335786322432,13871.0,1304243.0,62309.0,48438.0,14575.666666666666,0.012579019548969804,0.012977255761350493,0.009733780469620009,0.011534517309616174,0.011543957866413716,0.010635288055983433
"Atividades Profissionais, Científicas e Técnicas",2021-08-01,2021-09-01,0.010170302686151121,0.011591927180628993,0.011257057701008715,0.011336121107268804,-0.00012036227393484879,0.0009916299172228363,15296.0,1319539.0,64957.0,49661.0,14541.5,0.012977255761350493,0.009733780469620009,0.011534517309616174,0.011543957866413716,0.010635288055983433,0.011591927180628993
"Atividades Profissionais, Científicas e Técnicas",2021-09-01,2021-10-01,0.007946270767055497,0.010170302686151121,0.010799172640921182,0.010868295594735573,4.131916815039213e-05,0.0007362772047623369,13558.0,1333097.0,64625.0,51067.0,14100.833333333334,0.009733780469620009,0.011534517309616174,0.011543957866413716,0.010635288055983433,0.011591927180628993,0.010170302686151121
"Atividades Profissionais, Científicas e Técnicas",2021-10-01,2021-11-01,0.010162996879723506,0.007946270767055497,0.009902833544611871,0.010570377310974821,-0.0006030159751127316,0.001289133910498629,10678.0,1343775.0,64896.0,54218.0,13835.166666666666,0.011534517309616174,0.011543957866413716,0.010635288055983433,0.011591927180628993,0.010170302686151121,0.007946270767055497
"Atividades Profissionais, Científicas e Técnicas",2021-11-01,2021-12-01,-0.005527701837407202,0.010162996879723506,0.009426523444310041,0.01034179057265938,-0.0004683851798489353,0.0012175165250328998,13797.0,1357572.0,64444.0,50647.0,13682.666666666666,0.011543957866413716,0.010635288055983433,0.011591927180628993,0.010170302686151121,0.007946270767055497,0.010162996879723506
"Atividades Profissionais, Científicas e Técnicas",2021-12-01,2022-01-01,0.009464354233904545,-0.005527701837407202,0.0041938552697906,0.007496513955355891,-0.0024950220653932914,0.005926157663409368,-7463.0,1350109.0,50565.0,58028.0,9956.166666666666,0.010635288055983433,0.011591927180628993,0.010170302686151121,0.007946270767055497,0.010162996879723506,-0.005527701837407202
"Atividades Profissionais, Científicas e Técnicas",2022-01-01,2022-02-01,0.009951267842369011,0.009464354233904545,0.004699883092073616,0.007301358318342743,-0.0015861472054751204,0.005838208145208505,12900.0,1363009.0,68337.0,55437.0,9794.333333333334,0.011591927180628993,0.010170302686151121,0.007946270767055497,0.010162996879723506,-0.005527701837407202,0.009464354233904545
"Atividades Profissionais, Científicas e Técnicas",2022-02-01,2022-03-01,0.009501300439235492,0.009951267842369011,0.004629306746288785,0.0070279150952994125,-0.00034947492958554657,0.005666751836028709,13700.0,1376709.0,69730.0,56030.0,9528.333333333334,0.010170302686151121,0.007946270767055497,0.010162996879723506,-0.005527701837407202,0.009464354233904545,0.009951267842369011
"Atividades Profissionais, Científicas e Técnicas",2022-03-01,2022-04-01,0.007679885083731237,0.009501300439235492,0.00963897417183635,0.006916414720813475,0.0006323433520042353,0.005610123283170113,13206.0,1389915.0,75264.0,62058.0,9469.666666666666,0.007946270767055497,0.010162996879723506,-0.005527701837407202,0.009464354233904545,0.009951267842369011,0.009501300439235492
"Atividades Profissionais, Científicas e Técnicas",2022-04-01,2022-05-01,0.008508577949050465,0.007679885083731237,0.00904415112177858,0.0068720171069260975,0.0009473817559551773,0.005602846838060149,10757.0,1400672.0,69844.0,59087.0,9482.833333333334,0.010162996879723506,-0.005527701837407202,0.009464354233904545,0.009951267842369011,0.009501300439235492,0.007679885083731237
"Atividades Profissionais, Científicas e Técnicas",2022-05-01,2022-06-01,0.007961910914798143,0.008508577949050465,0.008563254490672398,0.006596280618480592,0.0018393721165324251,0.005473313378006891,12020.0,1412692.0,71266.0,59246.0,9186.666666666666,-0.005527701837407202,0.009464354233904545,0.009951267842369011,0.009501300439235492,0.007679885083731237,0.008508577949050465
"Atividades Profissionais, Científicas e Técnicas",2022-06-01,2022-07-01,0.006658179725511396,0.007961910914798143,0.008050124649193281,0.008844549410514815,-0.0003903343323140545,0.0008454462481780829,11338.0,1424030.0,67870.0,56532.0,12320.166666666666,0.009464354233904545,0.009951267842369011,0.009501300439235492,0.007679885083731237,0.008508577949050465,0.007961910914798143
"Atividades Profissionais, Científicas e Técnicas",2022-07-01,2022-08-01,0.009008666486474902,0.006658179725511396,0.007709556196453335,0.008376853659115958,-0.000578711894065169,0.0011084745250790915,9545.0,1433575.0,67349.0,57804.0,11761.0,0.009951267842369011,0.009501300439235492,0.007679885083731237,0.008508577949050465,0.007961910914798143,0.006658179725511396
"Atividades Profissionais, Científicas e Técnicas",2022-08-01,2022-09-01,0.006642948716628178,0.009008666486474902,0.007876252375594814,0.008219753433133605,-0.00017357008207756513,0.0009259786875571697,13032.0,1446607.0,74346.0,61314.0,11649.666666666666,0.009501300439235492,0.007679885083731237,0.008508577949050465,0.007961910914798143,0.006658179725511396,0.009008666486474902
"Atividades Profissionais, Científicas e Técnicas",2022-09-01,2022-10-01,0.006804395952144848,0.006642948716628178,0.007436598309538159,0.007743361479365719,-0.00014251849750082104,0.0008781489815056958,9674.0,1456281.0,72077.0,62403.0,11061.0,0.007679885083731237,0.008508577949050465,0.007961910914798143,0.006658179725511396,0.009008666486474902,0.006642948716628178
"Atividades Profissionais, Científicas e Técnicas",2022-10-01,2022-11-01,0.006394279572865378,0.006804395952144848,0.007485337051749309,0.007597446624101321,-0.00028935170908784245,0.0009466391375899608,9977.0,1466258.0,67654.0,57677.0,10931.0,0.008508577949050465,0.007961910914798143,0.006658179725511396,0.009008666486474902,0.006642948716628178,0.006804395952144848
"Atividades Profissionais, Científicas e Técnicas",2022-11-01,2022-12-01,-0.0073271625163826995,0.006394279572865378,0.006613874747212802,0.0072450635614038075,-0.0002790064514174339,0.0009353396589405478,9436.0,1475694.0,64826.0,55390.0,10500.333333333334,0.007961910914798143,0.006658179725511396,0.009008666486474902,0.006642948716628178,0.006804395952144848,0.006394279572865378
"Atividades Profissionais, Científicas e Técnicas",2022-12-01,2023-01-01,0.006611469373639563,-0.0073271625163826995,0.001957171002875842,0.004696884656207,-0.0022173835632794963,0.005448635456121633,-10734.0,1464960.0,49306.0,60040.0,6821.666666666667,0.006658179725511396,0.009008666486474902,0.006642948716628178,0.006804395952144848,0.006394279572865378,-0.0073271625163826995
